aid,ts,type,session
1022566,1660720955426,clicks,904
1417706,1660754624656,clicks,904
554660,1660755110394,clicks,904
554660,1661190585237,clicks,904
166037,1661498834136,clicks,904
166037,1661688860211,clicks,904
1094938,1659304814836,clicks,905
3265,1659304867294,clicks,905
439089,1659304886320,clicks,905
439089,1659304927058,carts,905
437038,1659305035140,clicks,905
1613379,1659305081879,clicks,905
1191782,1659305128030,clicks,905
1597893,1659305147161,clicks,905
1269,1659305166514,clicks,905
525284,1659305186459,clicks,905
1677253,1659305272332,clicks,905
1158853,1659305345515,clicks,905
240575,1659305350110,clicks,905
1677253,1659305376148,carts,905
1370789,1659305401751,clicks,905
1186639,1659305446624,clicks,905
1186639,1659305545335,carts,905
460781,1659305650994,clicks,905
460781,1659305694748,carts,905
1412263,1659305748822,clicks,905
1430477,1659305785802,clicks,905
1430477,1659305807837,carts,905
1444404,1659305833766,clicks,905
306324,1659305851784,clicks,905
1286146,1659305861864,clicks,905
1046400,1659305941002,clicks,905
1349903,1659305974506,clicks,905
1349903,1659306025099,carts,905
962934,1659306110823,clicks,905
11830,1659306160103,clicks,905
571762,1659306211214,clicks,905
60881,1659306259707,clicks,905
659659,1659306305193,clicks,905
659659,1659306446659,clicks,905
659659,1659306454564,carts,905
1680902,1659306513370,clicks,905
1809290,1659306619520,carts,905
1676064,1659306622137,clicks,905
1809290,1659306647712,clicks,905
659659,1659306670433,clicks,905
659659,1659306700930,clicks,905
659659,1659306712557,clicks,905
816479,1659306811698,clicks,905
1731639,1659307087647,clicks,905
1732881,1659307122821,clicks,905
134098,1659307146074,clicks,905
927936,1659307178591,clicks,905
656622,1660305980109,clicks,905
1144654,1660306038253,clicks,905
452797,1659304814849,clicks,906
1103366,1659305004837,carts,906
1813554,1659305022065,clicks,906
1103366,1659305032174,clicks,906
508819,1659305074161,clicks,906
1103366,1659305087382,clicks,906
362150,1659305126393,clicks,906
1103366,1659305157599,clicks,906
1103366,1659305397606,orders,906
452797,1659306169442,clicks,906
750034,1659306180402,clicks,906
750034,1659306454546,clicks,906
826705,1659306533859,carts,906
826705,1659306696411,orders,906
826705,1659306722564,clicks,906
470829,1659306861472,clicks,906
751365,1659801276762,clicks,906
1791215,1659831834567,clicks,906
1462420,1659917696654,clicks,906
1462420,1659917965296,clicks,906
1522651,1659918112876,clicks,906
1475769,1659918192583,clicks,906
988811,1659918259233,clicks,906
582632,1659918278302,clicks,906
1504455,1659918301923,clicks,906
94159,1659918325889,clicks,906
1250296,1659918393555,clicks,906
1250296,1659918452045,carts,906
40643,1659918488762,clicks,906
493135,1659918509740,clicks,906
502167,1659918585992,clicks,906
1128230,1659918638932,clicks,906
1740000,1659918682117,clicks,906
531951,1659918727331,clicks,906
1164924,1659918945543,clicks,906
1164924,1659918988186,carts,906
1658264,1659919048064,clicks,906
627198,1659919146930,clicks,906
1651082,1659919224978,clicks,906
609054,1659919264920,clicks,906
1611967,1659919339495,clicks,906
154604,1659919406195,clicks,906
28790,1659919520585,clicks,906
57780,1659919548780,clicks,906
1426845,1659919661330,clicks,906
662286,1659919684200,clicks,906
662286,1659919816632,clicks,906
662286,1659919833527,carts,906
662286,1659919851718,clicks,906
662286,1659919885869,clicks,906
662286,1659919890580,clicks,906
826705,1659919928327,clicks,906
1164924,1659920189026,clicks,906
1277198,1659920222184,clicks,906
1164924,1659920233232,clicks,906
662286,1659920253742,clicks,906
746086,1659920265950,clicks,906
1279781,1659920481989,clicks,906
927743,1659920542393,clicks,906
927743,1659920583844,clicks,906
927743,1659920607450,carts,906
767521,1659920663399,clicks,906
767521,1659920737565,carts,906
659780,1659928072392,clicks,906
1228211,1659928198908,clicks,906
140997,1659928282846,clicks,906
1131005,1659928440241,clicks,906
1359971,1659929325794,clicks,906
1561254,1659929395612,clicks,906
1189915,1659930519019,clicks,906
1189915,1659930553846,clicks,906
1283105,1660005826601,clicks,906
1306656,1660006626673,clicks,906
1820294,1660052932373,clicks,906
1837018,1660053001090,clicks,906
336649,1660053040938,clicks,906
1837018,1660053048016,clicks,906
1359971,1660053150087,clicks,906
1359971,1660053240753,clicks,906
587649,1660053393048,clicks,906
587649,1660053514837,clicks,906
746086,1660053537254,clicks,906
746086,1660053720151,carts,906
1061466,1660053759164,clicks,906
1783006,1660053816662,clicks,906
945014,1660053840464,clicks,906
945014,1660053922816,clicks,906
945014,1660053960177,clicks,906
945014,1660053983964,carts,906
1164924,1660071715966,clicks,906
1277198,1660071733750,clicks,906
1250296,1660071742513,clicks,906
746086,1660071795878,clicks,906
746086,1660071812168,clicks,906
945014,1660071832450,clicks,906
767521,1660071855206,clicks,906
1194379,1660071881328,clicks,906
746086,1660071924181,clicks,906
746086,1660072123257,orders,906
927743,1660072123257,orders,906
1277198,1660072123257,orders,906
767521,1660072123257,orders,906
1164924,1660072123257,orders,906
1147911,1660072252884,clicks,906
928542,1660209083168,clicks,906
370196,1660264494854,clicks,906
308964,1660266390986,clicks,906
308964,1660266591708,clicks,906
308964,1660266597561,carts,906
1571602,1660266616753,clicks,906
308964,1660266636388,clicks,906
1081814,1660266650991,clicks,906
723353,1660266703455,clicks,906
723353,1660266742609,clicks,906
723353,1660266747990,carts,906
723353,1660266855954,clicks,906
742117,1660286010477,clicks,906
171906,1660286040079,clicks,906
1446002,1660287044086,clicks,906
1446002,1660287056867,carts,906
723353,1660344069578,clicks,906
1426451,1660345241225,clicks,906
98086,1660345336421,clicks,906
1620282,1660345364855,clicks,906
692970,1660345480087,clicks,906
1519088,1660345516723,clicks,906
822934,1660345543614,clicks,906
822934,1660345677375,carts,906
1579362,1660346043168,clicks,906
723353,1660346247115,clicks,906
822934,1660346282399,orders,906
308964,1660346282399,orders,906
723353,1660346282399,orders,906
1081814,1660346282399,orders,906
1746289,1660475958970,clicks,906
1746289,1660475983769,clicks,906
350563,1660614746952,clicks,906
350563,1660614789532,clicks,906
1380013,1660615997700,clicks,906
315396,1660616022942,clicks,906
1171452,1660616045984,clicks,906
654420,1660616066431,clicks,906
984105,1660616247386,clicks,906
500006,1660616268613,clicks,906
1277198,1660739958813,clicks,906
767521,1660740298968,clicks,906
1277198,1660784859233,clicks,906
1277198,1660784920947,clicks,906
1462420,1660785107471,clicks,906
1040144,1660785265046,clicks,906
746086,1661166682578,clicks,906
746086,1661166892082,clicks,906
1853703,1659304814856,clicks,907
1142000,1659304832010,clicks,907
209614,1659304933349,clicks,907
220134,1659304973286,clicks,907
305137,1659304994556,clicks,907
359597,1659305026230,clicks,907
1004631,1659305058820,clicks,907
601162,1659305092468,clicks,907
1004631,1659305098738,clicks,907
499039,1659305188131,clicks,907
117387,1659305266522,clicks,907
788424,1659350835921,clicks,907
788424,1659350869567,carts,907
788424,1659350912723,clicks,907
209614,1659394610652,clicks,907
409620,1659394663942,clicks,907
409620,1659394717527,carts,907
1524585,1659394791053,clicks,907
711313,1659394845384,carts,907
409620,1659394850664,clicks,907
835846,1659394881894,clicks,907
603583,1659394904422,clicks,907
875146,1659394942952,clicks,907
875146,1659394986484,carts,907
618039,1659395279365,clicks,907
544595,1659395496284,clicks,907
544595,1659395527650,carts,907
606864,1659395679309,clicks,907
409620,1659396048980,orders,907
797638,1659396184711,clicks,907
123918,1659437252021,clicks,907
297151,1659437303655,clicks,907
1413689,1659437368818,clicks,907
140206,1659437524469,clicks,907
1709866,1659437614449,clicks,907
1374724,1659437700406,clicks,907
1108555,1659437766438,clicks,907
868955,1659437936356,clicks,907
1672626,1659438013616,clicks,907
542377,1659438048921,clicks,907
209614,1659892379079,clicks,907
209614,1659892415296,carts,907
345507,1659892419788,clicks,907
209614,1659892423593,clicks,907
1476635,1659892442615,clicks,907
1476635,1659892462316,carts,907
835846,1659892490451,clicks,907
1476635,1659892493192,clicks,907
1748770,1659892688863,clicks,907
1495173,1659892742373,clicks,907
1659229,1659892820006,clicks,907
1569811,1659892849209,clicks,907
799359,1659892869952,clicks,907
1780972,1659892916993,clicks,907
1375233,1659892945860,clicks,907
1420710,1659893008309,clicks,907
209614,1659977118756,clicks,907
209614,1659977134498,clicks,907
969402,1659985635567,clicks,907
76822,1659985651719,clicks,907
1078945,1659985734344,clicks,907
876386,1659985747458,clicks,907
433231,1659985772091,clicks,907
633079,1659985920560,clicks,907
493282,1659985944668,clicks,907
498911,1659985976227,clicks,907
847766,1660064065813,clicks,907
1202580,1660064148100,clicks,907
1735925,1660064188415,clicks,907
1771247,1660064257709,clicks,907
1528417,1660064295367,clicks,907
1168167,1660064379242,clicks,907
708039,1660064651145,clicks,907
1790999,1660064743826,clicks,907
1482412,1660064866528,clicks,907
1283922,1660064888527,clicks,907
1617290,1660064956281,clicks,907
664131,1660064977640,clicks,907
1242522,1660065013796,clicks,907
752196,1660065041985,clicks,907
752196,1660065069728,clicks,907
752196,1660065081900,carts,907
1771247,1660065093173,carts,907
549804,1660065098369,clicks,907
495284,1660065130819,clicks,907
43616,1660065157637,carts,907
1138821,1660065378410,clicks,907
1520892,1660065440922,clicks,907
892084,1660065450414,clicks,907
1618543,1660065475489,clicks,907
1618543,1660065505566,clicks,907
1763729,1660065569498,clicks,907
43616,1660065675841,carts,907
1763729,1660065682649,clicks,907
1771247,1660065767975,orders,907
209614,1660065767975,orders,907
752196,1660065767975,orders,907
43616,1660065767975,orders,907
752196,1660153138323,clicks,907
1771247,1660153215521,clicks,907
43616,1660153249094,clicks,907
1012058,1660153395033,clicks,907
602950,1660153408783,clicks,907
910642,1660153431922,clicks,907
910642,1660153448571,clicks,907
910642,1660153519489,clicks,907
129349,1660153573022,clicks,907
87694,1660153596879,clicks,907
87694,1660153621444,carts,907
745979,1660199744044,clicks,907
1694388,1660211885644,clicks,907
918619,1660211896650,clicks,907
1267817,1660211911039,clicks,907
1278885,1660211952809,clicks,907
1129077,1660211996536,clicks,907
79268,1660212009475,clicks,907
1194808,1660212024428,clicks,907
1219945,1660212054188,clicks,907
1219945,1660247788772,clicks,907
1413689,1660286975735,clicks,907
1413689,1660286988929,clicks,907
752196,1660311529242,clicks,907
1219945,1660311559215,clicks,907
170293,1660311637918,clicks,907
1219945,1660311673295,clicks,907
501770,1660311676936,clicks,907
1219945,1660311738130,clicks,907
1601484,1660311766871,clicks,907
1219945,1660311804828,clicks,907
336174,1660311811005,clicks,907
1219945,1660311818427,clicks,907
336174,1660311820086,clicks,907
1219945,1660311822160,clicks,907
1414941,1660311846533,clicks,907
1219945,1660311856967,clicks,907
1414941,1660311858654,clicks,907
1219945,1660311860372,clicks,907
1228948,1660311914173,clicks,907
1219945,1660311936854,clicks,907
752196,1660311968847,clicks,907
1413689,1660409484621,clicks,907
1413689,1660409497022,clicks,907
1413689,1660487440434,clicks,907
1267817,1660487497283,clicks,907
1267817,1660487512333,clicks,907
752196,1660487539404,clicks,907
1219945,1660487576996,clicks,907
87694,1660639615482,clicks,907
1771247,1660639668948,clicks,907
87694,1660639689477,clicks,907
87694,1660639714366,carts,907
87694,1660639905915,carts,907
87694,1660639951174,orders,907
1413689,1660737531063,clicks,907
1413689,1660989870107,clicks,907
725666,1661248828691,clicks,907
43616,1661353988504,clicks,907
1748313,1661354092322,clicks,907
1748313,1661354180804,clicks,907
1748313,1661354226204,carts,907
1748313,1661354239302,carts,907
1748313,1661354246467,clicks,907
1748313,1661354249679,carts,907
533710,1661354257172,carts,907
495284,1661359495418,carts,907
1748313,1661359502117,carts,907
1748313,1661359508920,clicks,907
1047827,1661532960753,clicks,907
462601,1661532984790,clicks,907
1047827,1661533032757,clicks,907
1132351,1661533038391,clicks,907
1047827,1661533043288,clicks,907
1047827,1661533050589,clicks,907
944365,1661533056811,clicks,907
1748313,1661609220622,clicks,907
169239,1661620950157,clicks,907
837866,1661620992197,clicks,907
216491,1661688763232,clicks,907
216491,1661688788611,carts,907
1092142,1661688802682,clicks,907
1523205,1661688822694,clicks,907
801889,1661688840231,clicks,907
745979,1661690952419,clicks,907
1219945,1661690989109,clicks,907
1311158,1661691014412,clicks,907
1678212,1661691115296,clicks,907
883188,1661691171879,clicks,907
134318,1661691194948,clicks,907
285944,1661691331488,clicks,907
449447,1661691349736,clicks,907
698928,1661696354475,clicks,907
1253861,1661696368141,clicks,907
1603913,1661696403047,clicks,907
1253861,1661696421505,clicks,907
1307382,1661696435638,clicks,907
1253861,1661696458972,clicks,907
698928,1661696544034,clicks,907
216491,1661696623563,clicks,907
216491,1661696659808,clicks,907
216491,1661696718516,clicks,907
1641775,1661696739608,clicks,907
216491,1661696747531,clicks,907
385755,1661696751611,clicks,907
216491,1661696787755,clicks,907
502733,1661696801078,clicks,907
502733,1661696806852,clicks,907
216491,1661696808851,clicks,907
111272,1661696830339,clicks,907
216491,1661696838296,clicks,907
111272,1661696842523,clicks,907
216491,1661696844406,clicks,907
1387003,1661696855033,clicks,907
216491,1661696892284,clicks,907
577040,1661696923862,clicks,907
216491,1661696930335,clicks,907
216491,1661696934001,clicks,907
294573,1661696957479,clicks,907
216491,1661696963502,clicks,907
1642372,1661697024995,clicks,907
1704487,1661697068351,clicks,907
1167700,1661697111766,clicks,907
1300533,1661697145307,clicks,907
963395,1661697197860,clicks,907
798057,1661697212442,clicks,907
344243,1661697229637,clicks,907
1116095,1661706494899,clicks,907
1662401,1661706533112,clicks,907
159789,1661706561974,clicks,907
216491,1661707523436,clicks,907
1387003,1661707585730,clicks,907
1512200,1661707598112,clicks,907
1748313,1661707638428,clicks,907
1476530,1659304814863,clicks,908
1497313,1659304825069,clicks,908
1476530,1659304833736,clicks,908
1399483,1659304841406,clicks,908
1476530,1659304849778,clicks,908
1574071,1659305524936,clicks,908
689597,1659898533747,clicks,908
875236,1659304814863,clicks,909
1551199,1659304857560,clicks,909
1378373,1659304954916,clicks,909
620545,1659305909646,clicks,909
1270623,1659305931296,clicks,909
1270623,1659305943993,clicks,909
1148071,1659305978795,clicks,909
1796103,1659305990346,clicks,909
107247,1659306452262,clicks,909
1165472,1659306608375,clicks,909
645903,1659306636838,clicks,909
1090260,1659306757565,clicks,909
917128,1659357706226,clicks,909
1521179,1659357776678,clicks,909
1673215,1659357792789,clicks,909
1148071,1659423006909,clicks,909
1166419,1659423119531,clicks,909
107247,1659427734803,clicks,909
107247,1659434526285,clicks,909
107247,1659536813430,clicks,909
1689538,1659536844034,clicks,909
620545,1659536918167,clicks,909
1148071,1659536924025,clicks,909
43575,1659537029743,clicks,909
1156699,1659549359060,clicks,909
107247,1659549755668,orders,909
107247,1659550198182,clicks,909
1671128,1659550233479,clicks,909
687474,1659553612851,clicks,909
1274224,1659559392552,clicks,909
1148071,1659562421115,clicks,909
107247,1659566883067,clicks,909
107247,1659624231973,clicks,909
1270623,1659624268952,clicks,909
107247,1659723295537,clicks,909
594728,1659728652494,clicks,909
1106541,1659728767862,clicks,909
1709887,1659728832079,clicks,909
1647563,1659728940435,clicks,909
1742915,1659729081317,clicks,909
1647563,1659729228184,clicks,909
1647563,1659729252957,carts,909
318127,1659729341865,clicks,909
1647563,1659729347359,clicks,909
1645144,1659729353036,clicks,909
1647563,1659729365136,clicks,909
11108,1659729382990,clicks,909
260425,1659729418200,clicks,909
597742,1659729467089,clicks,909
1647563,1659735469980,clicks,909
1136979,1659736189709,clicks,909
1647563,1659736204973,clicks,909
701062,1659736211256,clicks,909
1647563,1659736216371,clicks,909
1647563,1659736222643,clicks,909
1249790,1659736787548,clicks,909
1661483,1659737180735,clicks,909
1647563,1659821062050,clicks,909
584034,1659821154796,clicks,909
1140985,1659821163297,clicks,909
1140985,1659832020852,clicks,909
1671128,1659894933457,clicks,909
895925,1659895504360,clicks,909
1211111,1659934367321,clicks,909
1140985,1659935026598,clicks,909
1147911,1660000372179,clicks,909
1196256,1660000459446,clicks,909
123281,1660022923255,clicks,909
1671128,1660023703767,clicks,909
107247,1660023723312,clicks,909
1822114,1660023778007,clicks,909
464084,1660023839389,clicks,909
107247,1660027551868,clicks,909
107247,1660027687446,clicks,909
328528,1660045271273,clicks,909
1431664,1660045341326,clicks,909
328528,1660045349088,clicks,909
489352,1660060073316,clicks,909
489352,1660060085262,clicks,909
489352,1660060137236,clicks,909
1822114,1660060149121,clicks,909
252600,1660156372213,clicks,909
1629247,1660156417199,clicks,909
252600,1660156421568,clicks,909
19415,1660162622663,clicks,909
1647563,1660162640659,clicks,909
1424086,1660280735484,clicks,909
913142,1660311396307,clicks,909
913142,1660311444589,clicks,909
123281,1660421345731,clicks,909
846751,1660421469023,clicks,909
123281,1660421486969,clicks,909
863699,1660421507966,clicks,909
1432584,1660421621984,clicks,909
863699,1660421627090,clicks,909
1457846,1660458262249,clicks,909
1457846,1660459106127,clicks,909
133276,1660459154472,clicks,909
269327,1660459180130,clicks,909
629781,1660459194765,clicks,909
744187,1660459245290,clicks,909
632365,1660459262717,clicks,909
1397582,1660459296898,clicks,909
210994,1660468091674,clicks,909
831021,1660468112962,clicks,909
609064,1660468153952,clicks,909
1737294,1660468271381,clicks,909
1645990,1660468723669,clicks,909
1615386,1660468768481,clicks,909
1615386,1660506526342,clicks,909
1024302,1660547439451,clicks,909
363585,1660586124069,clicks,909
1651874,1660627583192,clicks,909
1037281,1660627591296,clicks,909
341495,1660627657372,clicks,909
878560,1660627673600,clicks,909
878560,1660656051391,clicks,909
568278,1660729655445,clicks,909
25815,1660730038695,clicks,909
25815,1660731228499,clicks,909
188086,1660751747525,clicks,909
490942,1660751767412,clicks,909
51526,1660751834044,clicks,909
1571865,1660769828817,clicks,909
113549,1660769850680,clicks,909
1615513,1660769903939,clicks,909
1342303,1660769928504,clicks,909
1645990,1660778485181,clicks,909
201279,1660778536842,clicks,909
712268,1660778566444,clicks,909
201279,1660778577933,clicks,909
1615386,1660778917751,clicks,909
1615386,1660778923242,clicks,909
1221692,1660778958658,clicks,909
1483779,1660778973354,clicks,909
819288,1660778983857,clicks,909
1198250,1660779028793,clicks,909
540233,1660780310990,clicks,909
111082,1660862124024,clicks,909
1504840,1660864603085,clicks,909
455151,1660864638293,clicks,909
1506535,1660945994326,clicks,909
1362767,1660946241472,clicks,909
1037281,1661036908365,clicks,909
1651874,1661036925050,clicks,909
1092540,1661036985883,clicks,909
1822114,1661408105416,clicks,909
1211111,1661542990003,clicks,909
26041,1661543064802,clicks,909
169455,1659304814872,clicks,910
1672406,1659354240167,clicks,910
688140,1659355910577,clicks,910
1003654,1659355951965,clicks,910
688140,1659355969974,clicks,910
688140,1659356064971,clicks,910
688140,1659356079909,clicks,910
1003654,1659356087723,clicks,910
1003654,1659356126493,clicks,910
688140,1659356287931,clicks,910
1003654,1659356295218,clicks,910
1003654,1659356377910,carts,910
1180285,1659356967940,clicks,910
1180285,1659356979896,clicks,910
1003654,1659357155182,clicks,910
1818695,1659357374164,clicks,910
1180285,1659357446644,clicks,910
1180285,1659357484436,carts,910
1180285,1659357504736,clicks,910
1180285,1659357688024,clicks,910
684761,1659358085022,clicks,910
684761,1659358111794,carts,910
684761,1659358197126,clicks,910
684761,1659358262345,clicks,910
684761,1659358326863,clicks,910
1818695,1659358349597,clicks,910
1040916,1659358539769,clicks,910
1040916,1659358592997,clicks,910
1040916,1659358607407,carts,910
1003654,1659358803439,orders,910
1040916,1659358864188,clicks,910
1040916,1659358916286,carts,910
1040916,1659359160514,clicks,910
1040916,1659359218947,orders,910
1040916,1659359343055,clicks,910
1003654,1659359398522,clicks,910
1040916,1659360112469,clicks,910
1040916,1659361473742,clicks,910
1003654,1659361495061,clicks,910
1003654,1659362022693,clicks,910
1040916,1659362256729,clicks,910
1040916,1659362804056,clicks,910
1040916,1659366972093,clicks,910
1003654,1659366999954,clicks,910
1040916,1659367215021,clicks,910
1003654,1659367298638,clicks,910
1003654,1659369937666,clicks,910
1040916,1659370067228,clicks,910
1040916,1659436406571,clicks,910
1040916,1659436497194,clicks,910
1003654,1659453670225,clicks,910
1040916,1659453755412,clicks,910
1040916,1659501867347,clicks,910
1003654,1659505930813,clicks,910
1003654,1659522770298,clicks,910
1003654,1659523014987,clicks,910
1040916,1659523053071,clicks,910
1040916,1659539096047,clicks,910
1040916,1659673238523,clicks,910
1733943,1659690417284,clicks,910
1624436,1659720737764,clicks,910
1624436,1659726053337,clicks,910
622136,1660106602525,clicks,910
622136,1660108636480,carts,910
622136,1660108751724,clicks,910
622136,1660108786564,orders,910
622136,1660108794599,clicks,910
622136,1660109454831,clicks,910
622136,1660111728705,clicks,910
622136,1660114168602,clicks,910
622136,1660117083688,clicks,910
854845,1660117777668,clicks,910
622136,1660118058907,clicks,910
1040916,1660118345879,clicks,910
1003654,1660118401212,clicks,910
622136,1660122392201,clicks,910
622136,1660123434509,clicks,910
622136,1660129218909,clicks,910
1003654,1660134362146,clicks,910
236819,1659304814892,clicks,911
4268,1659304907148,clicks,911
994930,1659304940325,clicks,911
994930,1659304962728,carts,911
4268,1659305063304,clicks,911
4268,1659306824313,clicks,911
4268,1659306860277,clicks,911
4268,1659306866377,clicks,911
305933,1659307047535,clicks,911
236819,1659307159085,clicks,911
305933,1659428903409,clicks,911
569669,1659436480543,clicks,911
569669,1659436555526,clicks,911
4268,1659441961569,clicks,911
4268,1659810954961,clicks,911
4268,1659812590263,clicks,911
1479170,1659304814929,clicks,912
408199,1659304960294,clicks,912
787791,1659305354752,clicks,912
975580,1659305364708,clicks,912
787791,1659305371532,clicks,912
787791,1659305402364,carts,912
787791,1659535994772,clicks,912
1810657,1659536041767,clicks,912
1019391,1659536075617,clicks,912
443425,1659908372941,clicks,912
443425,1659908404008,clicks,912
82799,1659908511994,clicks,912
1853268,1659908535253,clicks,912
195611,1659910100690,clicks,912
1175112,1660067677388,clicks,912
1210433,1660735919270,clicks,912
846506,1660735959553,clicks,912
231711,1660735969801,clicks,912
1007465,1660735999245,clicks,912
926195,1661043310156,clicks,912
1304792,1659304814945,clicks,913
1304792,1659304827958,carts,913
1304792,1659304847727,orders,913
1304792,1659304919371,clicks,913
1304792,1659304924198,carts,913
1304792,1659304955523,carts,913
1304792,1659305029522,clicks,913
1304792,1659305053734,clicks,913
1304792,1659305077357,carts,913
1304792,1659305950459,orders,913
1685461,1659304814957,clicks,914
457104,1659304826793,clicks,914
1330272,1659304842650,clicks,914
1094510,1659304871417,clicks,914
803672,1659304910414,clicks,914
1677016,1659304927524,clicks,914
611290,1659305008240,clicks,914
979012,1659305814742,clicks,914
724596,1659305919339,clicks,914
576596,1659307073016,clicks,914
978776,1659307216027,clicks,914
837638,1659307370126,clicks,914
1719328,1659307411254,clicks,914
1377858,1659307474763,clicks,914
975719,1659307717200,clicks,914
370781,1659307790897,clicks,914
1813622,1659307994800,clicks,914
1650575,1659308102307,clicks,914
341043,1659308223536,clicks,914
341043,1659378384645,clicks,914
1282989,1659378400136,clicks,914
1282989,1659378448008,clicks,914
1282989,1659378669696,clicks,914
341043,1659378713648,clicks,914
36236,1659378746864,clicks,914
341043,1659378767610,clicks,914
122426,1659378803723,clicks,914
341043,1659378809902,clicks,914
231747,1659378885328,clicks,914
341043,1659378890829,clicks,914
1655861,1659379193945,carts,914
577391,1659379205256,clicks,914
555676,1659379368442,clicks,914
555676,1659379485636,clicks,914
555676,1659379521559,clicks,914
577391,1659379584439,clicks,914
577391,1659379724830,carts,914
555676,1659379733603,carts,914
42556,1659379855366,clicks,914
237157,1659379904116,clicks,914
1282989,1659380159094,carts,914
1282989,1659380192326,clicks,914
1282989,1659380306411,orders,914
1655861,1659380306411,orders,914
555676,1659380306411,orders,914
1353741,1659471037791,clicks,914
1600578,1659471059784,clicks,914
1568169,1659520366074,clicks,914
278756,1659520506246,clicks,914
1605858,1659520640497,clicks,914
312727,1659521140054,clicks,914
384768,1659521508876,clicks,914
293953,1659521696006,clicks,914
1177298,1659521843064,clicks,914
1177298,1659521853151,clicks,914
521399,1659522215197,clicks,914
555081,1659522273607,clicks,914
1504041,1659522550929,clicks,914
574278,1659522563516,clicks,914
1592600,1659522667356,clicks,914
1675120,1659564859214,clicks,914
421381,1659564885055,clicks,914
332838,1659604040699,clicks,914
704891,1659604048730,clicks,914
1829745,1659721780799,clicks,914
1550635,1659721786471,clicks,914
1829745,1659721804675,clicks,914
1550635,1659721814645,clicks,914
1550635,1659721844388,carts,914
1550635,1659722297962,orders,914
1164832,1659882779208,clicks,914
866199,1659882822133,clicks,914
1727446,1659882969960,clicks,914
1109074,1659883138993,clicks,914
713303,1659883192040,clicks,914
1164832,1659883219180,clicks,914
1037519,1659883319443,clicks,914
1755089,1659883594109,clicks,914
1493158,1659947233850,clicks,914
1493158,1659947275464,carts,914
1164832,1659947283211,carts,914
1433431,1659947293497,clicks,914
1164832,1659947321206,clicks,914
1493158,1659947808759,orders,914
1164832,1659947808759,orders,914
1164832,1660033421595,clicks,914
1355630,1660117831105,clicks,914
278756,1660117863936,clicks,914
1633746,1660118119656,clicks,914
886741,1660130560186,clicks,914
1348785,1660257391465,clicks,914
626648,1660257448148,clicks,914
626648,1660257489307,clicks,914
626648,1660257897715,carts,914
626648,1660257938509,clicks,914
626648,1660257948638,clicks,914
626648,1660257982692,orders,914
1707129,1660377277645,clicks,914
1465178,1660377400260,clicks,914
1193061,1660510896654,clicks,914
937292,1660511112788,clicks,914
1846567,1660511156356,clicks,914
1846567,1660511213127,clicks,914
1066204,1660511314547,clicks,914
1533885,1660511341567,clicks,914
639598,1660720085770,clicks,914
1565608,1660837925435,clicks,914
709803,1660895005662,clicks,914
561858,1660895174288,clicks,914
1215054,1660895188060,clicks,914
1133188,1660895305511,clicks,914
575086,1661024774719,clicks,914
1305306,1661025495864,clicks,914
39075,1661026047844,clicks,914
540637,1661026078893,clicks,914
61105,1661035647889,clicks,914
64182,1661035753680,clicks,914
41661,1661035835624,clicks,914
41661,1661035933353,clicks,914
1292176,1661035964061,clicks,914
1713801,1661036096879,clicks,914
1713801,1661036371111,clicks,914
189766,1661036390349,clicks,914
41661,1661036679166,clicks,914
1713801,1661036696757,clicks,914
278987,1661036778825,clicks,914
1406769,1661036853460,clicks,914
31957,1661036893541,clicks,914
1127565,1661037099245,clicks,914
200641,1661037174785,clicks,914
485445,1661037400239,clicks,914
19275,1661037940946,clicks,914
1412651,1661038036740,clicks,914
1105912,1661038097043,clicks,914
1609468,1661038493210,clicks,914
1272819,1661068285859,clicks,914
1070433,1661068314998,clicks,914
1609468,1661068696585,clicks,914
1105912,1661068778286,clicks,914
19275,1661068833510,clicks,914
278727,1661068914141,clicks,914
19275,1661068965434,clicks,914
1105912,1661068969943,clicks,914
575086,1661069707664,clicks,914
575086,1661069952827,clicks,914
1130365,1661070253567,clicks,914
873176,1661070309212,clicks,914
468565,1661070392622,clicks,914
1130365,1661070396451,clicks,914
575086,1661070398352,clicks,914
1105912,1661071882495,clicks,914
1820710,1661114225144,clicks,914
1191098,1661114706336,clicks,914
1734516,1661114774523,clicks,914
834666,1661114822115,clicks,914
29581,1661114878921,clicks,914
203761,1661366819186,clicks,914
623322,1661366840153,clicks,914
62671,1661367090092,clicks,914
747552,1661429263784,clicks,914
1396583,1661429309017,clicks,914
169380,1661429317834,clicks,914
1444294,1661507724388,clicks,914
169380,1661507821039,clicks,914
819765,1661508309775,clicks,914
899416,1661508353973,clicks,914
1662628,1661508612824,clicks,914
1358056,1661508704695,clicks,914
1633522,1661508821314,clicks,914
1422761,1661508868538,clicks,914
27538,1661508934567,clicks,914
386723,1661509032406,clicks,914
386723,1661509193328,clicks,914
386723,1661509225231,clicks,914
1639550,1661509253715,clicks,914
1788258,1661509371037,clicks,914
462645,1661509570296,clicks,914
665419,1661509615943,clicks,914
520554,1661509628915,clicks,914
520554,1661509635958,clicks,914
337470,1661509707222,clicks,914
1341129,1661512447377,clicks,914
527497,1661512482014,clicks,914
494903,1661512521790,clicks,914
4863,1661512624026,clicks,914
1498485,1661512813942,clicks,914
1726369,1661512951796,clicks,914
483514,1661513013124,clicks,914
1643354,1661513431301,clicks,914
